0.045829,0
0.041293,0
0.036857,0
0.036857,0
0.037386,0
0.037743,0
0.03829,0
0.038733,0
0.039328,0
0.040176,0
0.040944,0
0.041752,0
0.042456,0
0.043236,0
0.043989,0
0.044747,0
0.045462,0
0.045656,0
0.04569,0
0.045829,0
0.045433,0
0.045014,0
0.044494,0
0.043768,0
0.043294,0
0.042489,0
0.041426,0
0.040591,0
0.039695,0
0.039151,0
0.038289,0
0.037766,0
0.037263,0
0.037223,0
0.037204,0
302.25,0
302.40625,0
302.0625,0
302.21875,0
301.875,0
302.03125,0
302.1875,0
301.84375,0
302.0,0
302.65625,0
302.8125,0
302.96875,0
303.125,0
303.78125,0
303.9375,0
305.09375,0
304.75,0
306.40625,0
306.0625,0
307.21875,0
307.875,0
308.53125,0
308.1875,0
308.84375,0
309.0,0
309.65625,0
309.3125,0
309.46875,0
309.625,0
309.28125,0
309.4375,0
309.09375,0
0.045739,0
0.041227,0
0.03624,0
0.03624,0
0.037274,0
0.037359,0
0.037825,0
0.038189,0
0.03869,0
0.039225,0
0.040154,0
0.040713,0
0.041691,0
0.042409,0
0.043294,0
0.044107,0
0.04447,0
0.045221,0
0.045593,0
0.045495,0
0.045739,0
0.045492,0
0.044929,0
0.044594,0
0.043925,0
0.043056,0
0.042198,0
0.041314,0
0.040378,0
0.039781,0
0.039064,0
0.038361,0
0.037789,0
0.037371,0
0.037337,0
-315.75,0
-316.09375,0
-316.4375,0
-316.28125,0
-316.625,0
-316.96875,0
-316.8125,0
-317.15625,0
-317.0,0
-316.84375,0
-316.1875,0
-316.03125,0
-315.375,0
-315.21875,0
-315.5625,0
-313.90625,0
-313.75,0
-313.59375,0
-312.4375,0
-311.78125,0
-311.625,0
-311.46875,0
-310.8125,0
-310.15625,0
-310.0,0
-309.34375,0
-309.1875,0
-309.53125,0
-309.875,0
-309.21875,0
-309.0625,0
-309.90625,0
0.045753,0
0.041272,0
0.036218,0
0.036218,0
0.037278,0
0.037488,0
0.037812,0
0.038222,0
0.038978,0
0.039485,0
0.040147,0
0.040852,0
0.041824,0
0.042428,0
0.043297,0
0.043846,0
0.044616,0
0.045347,0
0.045753,0
0.045451,0
0.045616,0
0.045278,0
0.044976,0
0.044663,0
0.043872,0
0.043049,0
0.042402,0
0.041452,0
0.040536,0
0.039663,0
0.038889,0
0.038347,0
0.037963,0
0.037619,0
0.037324,0
-309.7,0
-310.0125,0
-310.325,0
-310.1375,0
-310.45,0
-310.7625,0
-310.575,0
-310.8875,0
-310.2,0
-310.5125,0
-310.325,0
-309.6375,0
-309.95,0
-309.2625,0
-308.575,0
-308.3875,0
-307.2,0
-307.0125,0
-305.825,0
-305.6375,0
-304.95,0
-304.7625,0
-304.075,0
-303.8875,0
-303.2,0
-303.0125,0
-303.325,0
-302.6375,0
-303.45,0
-302.7625,0
-303.075,0
-302.8875,0
0.043682,0
0.039232,0
0.034681,0
0.034681,0
0.035609,0
0.035672,0
0.035977,0
0.036419,0
0.036806,0
0.03761,0
0.038268,0
0.039065,0
0.039701,0
0.040437,0
0.041133,0
0.041939,0
0.042296,0
0.04306,0
0.043271,0
0.043094,0
0.043682,0
0.043103,0
0.042814,0
0.042327,0
0.04171,0
0.040724,0
0.040099,0
0.039155,0
0.038418,0
0.037668,0
0.037201,0
